panel_id,occurrence_id,primary_cell_id,legacy_cell_id,cell_label,selection_context,source_pointer,inherited_context,batch_family_counts,excluded_duplicate_aliases,configuration,cell_id,metric,split,units,network,dataset,batch_size,granularity,base,meta,meta_stepsize,alpha0,gamma,augment,beta_clip,hier,lam,eta_ratio,epochs_requested,start_epoch_index,end_epoch_index_exclusive,window_records,actual_epochs_parsed,terminal_window,n,accuracy_mean,accuracy_sd_pp,accuracy_se_pp,accuracy_min,accuracy_max,n_unique_runs,n_unique_seed_labels,n_runs_with_recorded_raw_hash,summary_origin,uncertainty_note,independence_note
horizon_reversal,OCC-2f570639f2e7e933,CELL-954feb9826142daf,CELL-82b63b296959e320,nodewise,trajectory window on existing runs,/panels/horizon_reversal/individually_tuned/2/cells/nodewise,"{""end_epoch"":30,""registered_result"":""T-B replicates the pilot direction, refuting the original headline; −.360 endpoint lies inside the ±.50 materiality band despite 2.32 SE from zero."",""scope"":""Shared ms1e-3: seven differences paired within br6 or bl5, two ceilings. Tuned: n=5 versus5 independent cells, hz9+rs pool licensed historically. Endpoints use matched last5 windows; trajectories are not independent budget experiments.""}","{""hz9"":4,""rs"":1}",,"{""alpha0"":""1e-3"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-15:-2.3026"",""dataset"":""CIFAR10"",""epochs_requested"":""100"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""nodewise"",""hier"":"""",""lam"":""na"",""meta"":""Lion"",""meta_stepsize"":""3e-4"",""network"":""ResNet18""}",CELL-954feb9826142daf,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,nodewise,SGDm,Lion,3e-4,1e-3,1,1,-15:-2.3026,,na,na,100,25,30,5,100,False,5,87.292,0.5069773170468305,0.22672714879343517,86.61,87.9,5,5,5,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,windows reuse trajectories; not independent training-budget experiments
horizon_reversal,OCC-94d3f7e379c4a317,CELL-d695d18070ee6e88,CELL-3a671a862822c985,layerwise,trajectory window on existing runs,/panels/horizon_reversal/individually_tuned/3/cells/layerwise,"{""end_epoch"":40,""registered_result"":""T-B replicates the pilot direction, refuting the original headline; −.360 endpoint lies inside the ±.50 materiality band despite 2.32 SE from zero."",""scope"":""Shared ms1e-3: seven differences paired within br6 or bl5, two ceilings. Tuned: n=5 versus5 independent cells, hz9+rs pool licensed historically. Endpoints use matched last5 windows; trajectories are not independent budget experiments.""}","{""hz9"":3,""rs"":2}",,"{""alpha0"":""1e-3"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-15:-2.3026"",""dataset"":""CIFAR10"",""epochs_requested"":""100"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""layerwise"",""hier"":"""",""lam"":""na"",""meta"":""Lion"",""meta_stepsize"":""1e-4"",""network"":""ResNet18""}",CELL-d695d18070ee6e88,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-4,1e-3,1,1,-15:-2.3026,,na,na,100,35,40,5,100,False,5,89.1576,0.24884292234259156,0.11128593801554719,88.898,89.488,5,5,5,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,windows reuse trajectories; not independent training-budget experiments
horizon_reversal,OCC-050a9c78acff1640,CELL-8fad9c5535b77e30,CELL-82b63b296959e320,nodewise,trajectory window on existing runs,/panels/horizon_reversal/individually_tuned/3/cells/nodewise,"{""end_epoch"":40,""registered_result"":""T-B replicates the pilot direction, refuting the original headline; −.360 endpoint lies inside the ±.50 materiality band despite 2.32 SE from zero."",""scope"":""Shared ms1e-3: seven differences paired within br6 or bl5, two ceilings. Tuned: n=5 versus5 independent cells, hz9+rs pool licensed historically. Endpoints use matched last5 windows; trajectories are not independent budget experiments.""}","{""hz9"":4,""rs"":1}",,"{""alpha0"":""1e-3"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-15:-2.3026"",""dataset"":""CIFAR10"",""epochs_requested"":""100"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""nodewise"",""hier"":"""",""lam"":""na"",""meta"":""Lion"",""meta_stepsize"":""3e-4"",""network"":""ResNet18""}",CELL-8fad9c5535b77e30,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,nodewise,SGDm,Lion,3e-4,1e-3,1,1,-15:-2.3026,,na,na,100,35,40,5,100,False,5,89.8276,0.2776306899461973,0.1241602190719729,89.574,90.254,5,5,5,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,windows reuse trajectories; not independent training-budget experiments
horizon_reversal,OCC-ad7deecf7580ae63,CELL-1d2117907de253c9,CELL-3a671a862822c985,layerwise,trajectory window on existing runs,/panels/horizon_reversal/individually_tuned/4/cells/layerwise,"{""end_epoch"":50,""registered_result"":""T-B replicates the pilot direction, refuting the original headline; −.360 endpoint lies inside the ±.50 materiality band despite 2.32 SE from zero."",""scope"":""Shared ms1e-3: seven differences paired within br6 or bl5, two ceilings. Tuned: n=5 versus5 independent cells, hz9+rs pool licensed historically. Endpoints use matched last5 windows; trajectories are not independent budget experiments.""}","{""hz9"":3,""rs"":2}",,"{""alpha0"":""1e-3"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-15:-2.3026"",""dataset"":""CIFAR10"",""epochs_requested"":""100"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""layerwise"",""hier"":"""",""lam"":""na"",""meta"":""Lion"",""meta_stepsize"":""1e-4"",""network"":""ResNet18""}",CELL-1d2117907de253c9,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-4,1e-3,1,1,-15:-2.3026,,na,na,100,45,50,5,100,False,5,90.7436,0.17776051305056792,0.07949691817926167,90.568,91.01,5,5,5,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,windows reuse trajectories; not independent training-budget experiments
horizon_reversal,OCC-81fef8efe5dd6db2,CELL-b9c5bbcf20f83a0f,CELL-82b63b296959e320,nodewise,trajectory window on existing runs,/panels/horizon_reversal/individually_tuned/4/cells/nodewise,"{""end_epoch"":50,""registered_result"":""T-B replicates the pilot direction, refuting the original headline; −.360 endpoint lies inside the ±.50 materiality band despite 2.32 SE from zero."",""scope"":""Shared ms1e-3: seven differences paired within br6 or bl5, two ceilings. Tuned: n=5 versus5 independent cells, hz9+rs pool licensed historically. Endpoints use matched last5 windows; trajectories are not independent budget experiments.""}","{""hz9"":4,""rs"":1}",,"{""alpha0"":""1e-3"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-15:-2.3026"",""dataset"":""CIFAR10"",""epochs_requested"":""100"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""nodewise"",""hier"":"""",""lam"":""na"",""meta"":""Lion"",""meta_stepsize"":""3e-4"",""network"":""ResNet18""}",CELL-b9c5bbcf20f83a0f,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,nodewise,SGDm,Lion,3e-4,1e-3,1,1,-15:-2.3026,,na,na,100,45,50,5,100,False,5,91.1364,0.21374470753682004,0.09558953917662824,90.914,91.48,5,5,5,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,windows reuse trajectories; not independent training-budget experiments
horizon_reversal,OCC-3791511516871909,CELL-685b930d8ab522f9,CELL-3a671a862822c985,layerwise,trajectory window on existing runs,/panels/horizon_reversal/individually_tuned/5/cells/layerwise,"{""end_epoch"":60,""registered_result"":""T-B replicates the pilot direction, refuting the original headline; −.360 endpoint lies inside the ±.50 materiality band despite 2.32 SE from zero."",""scope"":""Shared ms1e-3: seven differences paired within br6 or bl5, two ceilings. Tuned: n=5 versus5 independent cells, hz9+rs pool licensed historically. Endpoints use matched last5 windows; trajectories are not independent budget experiments.""}","{""hz9"":3,""rs"":2}",,"{""alpha0"":""1e-3"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-15:-2.3026"",""dataset"":""CIFAR10"",""epochs_requested"":""100"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""layerwise"",""hier"":"""",""lam"":""na"",""meta"":""Lion"",""meta_stepsize"":""1e-4"",""network"":""ResNet18""}",CELL-685b930d8ab522f9,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-4,1e-3,1,1,-15:-2.3026,,na,na,100,55,60,5,100,False,5,91.50880000000001,0.39287300747188014,0.17569815024638136,91.018,91.952,5,5,5,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,windows reuse trajectories; not independent training-budget experiments
horizon_reversal,OCC-4dbaabb29754622f,CELL-caabab29e598a4b9,CELL-82b63b296959e320,nodewise,trajectory window on existing runs,/panels/horizon_reversal/individually_tuned/5/cells/nodewise,"{""end_epoch"":60,""registered_result"":""T-B replicates the pilot direction, refuting the original headline; −.360 endpoint lies inside the ±.50 materiality band despite 2.32 SE from zero."",""scope"":""Shared ms1e-3: seven differences paired within br6 or bl5, two ceilings. Tuned: n=5 versus5 independent cells, hz9+rs pool licensed historically. Endpoints use matched last5 windows; trajectories are not independent budget experiments.""}","{""hz9"":4,""rs"":1}",,"{""alpha0"":""1e-3"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-15:-2.3026"",""dataset"":""CIFAR10"",""epochs_requested"":""100"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""nodewise"",""hier"":"""",""lam"":""na"",""meta"":""Lion"",""meta_stepsize"":""3e-4"",""network"":""ResNet18""}",CELL-caabab29e598a4b9,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,nodewise,SGDm,Lion,3e-4,1e-3,1,1,-15:-2.3026,,na,na,100,55,60,5,100,False,5,91.6704,0.17613290436486048,0.07876902944685948,91.446,91.93,5,5,5,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,windows reuse trajectories; not independent training-budget experiments
horizon_reversal,OCC-56f32295bf68428e,CELL-388b17358f1f85f7,CELL-3a671a862822c985,layerwise,trajectory window on existing runs,/panels/horizon_reversal/individually_tuned/6/cells/layerwise,"{""end_epoch"":70,""registered_result"":""T-B replicates the pilot direction, refuting the original headline; −.360 endpoint lies inside the ±.50 materiality band despite 2.32 SE from zero."",""scope"":""Shared ms1e-3: seven differences paired within br6 or bl5, two ceilings. Tuned: n=5 versus5 independent cells, hz9+rs pool licensed historically. Endpoints use matched last5 windows; trajectories are not independent budget experiments.""}","{""hz9"":3,""rs"":2}",,"{""alpha0"":""1e-3"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-15:-2.3026"",""dataset"":""CIFAR10"",""epochs_requested"":""100"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""layerwise"",""hier"":"""",""lam"":""na"",""meta"":""Lion"",""meta_stepsize"":""1e-4"",""network"":""ResNet18""}",CELL-388b17358f1f85f7,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-4,1e-3,1,1,-15:-2.3026,,na,na,100,65,70,5,100,False,5,92.2748,0.08263897385616595,0.036957272626642994,92.196,92.394,5,5,5,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,windows reuse trajectories; not independent training-budget experiments
horizon_reversal,OCC-7ad848fd22f3cd1f,CELL-b8b7cddac74e9593,CELL-82b63b296959e320,nodewise,trajectory window on existing runs,/panels/horizon_reversal/individually_tuned/6/cells/nodewise,"{""end_epoch"":70,""registered_result"":""T-B replicates the pilot direction, refuting the original headline; −.360 endpoint lies inside the ±.50 materiality band despite 2.32 SE from zero."",""scope"":""Shared ms1e-3: seven differences paired within br6 or bl5, two ceilings. Tuned: n=5 versus5 independent cells, hz9+rs pool licensed historically. Endpoints use matched last5 windows; trajectories are not independent budget experiments.""}","{""hz9"":4,""rs"":1}",,"{""alpha0"":""1e-3"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-15:-2.3026"",""dataset"":""CIFAR10"",""epochs_requested"":""100"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""nodewise"",""hier"":"""",""lam"":""na"",""meta"":""Lion"",""meta_stepsize"":""3e-4"",""network"":""ResNet18""}",CELL-b8b7cddac74e9593,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,nodewise,SGDm,Lion,3e-4,1e-3,1,1,-15:-2.3026,,na,na,100,65,70,5,100,False,5,92.0992,0.2409174132353218,0.1077415425915174,91.78,92.404,5,5,5,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,windows reuse trajectories; not independent training-budget experiments
horizon_reversal,OCC-70dbc20ff74cadcb,CELL-434ddd099c081c2f,CELL-3a671a862822c985,layerwise,trajectory window on existing runs,/panels/horizon_reversal/individually_tuned/7/cells/layerwise,"{""end_epoch"":80,""registered_result"":""T-B replicates the pilot direction, refuting the original headline; −.360 endpoint lies inside the ±.50 materiality band despite 2.32 SE from zero."",""scope"":""Shared ms1e-3: seven differences paired within br6 or bl5, two ceilings. Tuned: n=5 versus5 independent cells, hz9+rs pool licensed historically. Endpoints use matched last5 windows; trajectories are not independent budget experiments.""}","{""hz9"":3,""rs"":2}",,"{""alpha0"":""1e-3"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-15:-2.3026"",""dataset"":""CIFAR10"",""epochs_requested"":""100"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""layerwise"",""hier"":"""",""lam"":""na"",""meta"":""Lion"",""meta_stepsize"":""1e-4"",""network"":""ResNet18""}",CELL-434ddd099c081c2f,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-4,1e-3,1,1,-15:-2.3026,,na,na,100,75,80,5,100,False,5,92.6036,0.1555467775301008,0.06956263364766845,92.388,92.826,5,5,5,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,windows reuse trajectories; not independent training-budget experiments
horizon_reversal,OCC-d4c167ffe64f0db8,CELL-4a83b47b29fb0c37,CELL-82b63b296959e320,nodewise,trajectory window on existing runs,/panels/horizon_reversal/individually_tuned/7/cells/nodewise,"{""end_epoch"":80,""registered_result"":""T-B replicates the pilot direction, refuting the original headline; −.360 endpoint lies inside the ±.50 materiality band despite 2.32 SE from zero."",""scope"":""Shared ms1e-3: seven differences paired within br6 or bl5, two ceilings. Tuned: n=5 versus5 independent cells, hz9+rs pool licensed historically. Endpoints use matched last5 windows; trajectories are not independent budget experiments.""}","{""hz9"":4,""rs"":1}",,"{""alpha0"":""1e-3"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-15:-2.3026"",""dataset"":""CIFAR10"",""epochs_requested"":""100"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""nodewise"",""hier"":"""",""lam"":""na"",""meta"":""Lion"",""meta_stepsize"":""3e-4"",""network"":""ResNet18""}",CELL-4a83b47b29fb0c37,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,nodewise,SGDm,Lion,3e-4,1e-3,1,1,-15:-2.3026,,na,na,100,75,80,5,100,False,5,92.1108,0.26971688860729415,0.12062105952112966,91.84,92.494,5,5,5,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,windows reuse trajectories; not independent training-budget experiments
horizon_reversal,OCC-344cdfd9ce9c7623,CELL-b6ea1ccb412172b0,CELL-3a671a862822c985,layerwise,trajectory window on existing runs,/panels/horizon_reversal/individually_tuned/8/cells/layerwise,"{""end_epoch"":90,""registered_result"":""T-B replicates the pilot direction, refuting the original headline; −.360 endpoint lies inside the ±.50 materiality band despite 2.32 SE from zero."",""scope"":""Shared ms1e-3: seven differences paired within br6 or bl5, two ceilings. Tuned: n=5 versus5 independent cells, hz9+rs pool licensed historically. Endpoints use matched last5 windows; trajectories are not independent budget experiments.""}","{""hz9"":3,""rs"":2}",,"{""alpha0"":""1e-3"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-15:-2.3026"",""dataset"":""CIFAR10"",""epochs_requested"":""100"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""layerwise"",""hier"":"""",""lam"":""na"",""meta"":""Lion"",""meta_stepsize"":""1e-4"",""network"":""ResNet18""}",CELL-b6ea1ccb412172b0,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-4,1e-3,1,1,-15:-2.3026,,na,na,100,85,90,5,100,False,5,92.7372,0.22146602448231043,0.09904261708981575,92.47800000000001,93.012,5,5,5,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,windows reuse trajectories; not independent training-budget experiments
horizon_reversal,OCC-314ecc3a89bc1128,CELL-a2be1fec182a416d,CELL-82b63b296959e320,nodewise,trajectory window on existing runs,/panels/horizon_reversal/individually_tuned/8/cells/nodewise,"{""end_epoch"":90,""registered_result"":""T-B replicates the pilot direction, refuting the original headline; −.360 endpoint lies inside the ±.50 materiality band despite 2.32 SE from zero."",""scope"":""Shared ms1e-3: seven differences paired within br6 or bl5, two ceilings. Tuned: n=5 versus5 independent cells, hz9+rs pool licensed historically. Endpoints use matched last5 windows; trajectories are not independent budget experiments.""}","{""hz9"":4,""rs"":1}",,"{""alpha0"":""1e-3"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-15:-2.3026"",""dataset"":""CIFAR10"",""epochs_requested"":""100"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""nodewise"",""hier"":"""",""lam"":""na"",""meta"":""Lion"",""meta_stepsize"":""3e-4"",""network"":""ResNet18""}",CELL-a2be1fec182a416d,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,nodewise,SGDm,Lion,3e-4,1e-3,1,1,-15:-2.3026,,na,na,100,85,90,5,100,False,5,92.4676,0.17743393136601357,0.07935086640988769,92.174,92.634,5,5,5,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,windows reuse trajectories; not independent training-budget experiments
horizon_reversal,OCC-ddeccb6d6ce1dd37,CELL-c864afb28e409a74,CELL-3a671a862822c985,layerwise,trajectory window on existing runs,/panels/horizon_reversal/individually_tuned/9/cells/layerwise,"{""end_epoch"":100,""registered_result"":""T-B replicates the pilot direction, refuting the original headline; −.360 endpoint lies inside the ±.50 materiality band despite 2.32 SE from zero."",""scope"":""Shared ms1e-3: seven differences paired within br6 or bl5, two ceilings. Tuned: n=5 versus5 independent cells, hz9+rs pool licensed historically. Endpoints use matched last5 windows; trajectories are not independent budget experiments.""}","{""hz9"":3,""rs"":2}",,"{""alpha0"":""1e-3"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-15:-2.3026"",""dataset"":""CIFAR10"",""epochs_requested"":""100"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""layerwise"",""hier"":"""",""lam"":""na"",""meta"":""Lion"",""meta_stepsize"":""1e-4"",""network"":""ResNet18""}",CELL-c864afb28e409a74,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-4,1e-3,1,1,-15:-2.3026,,na,na,100,95,100,5,100,True,5,92.8108,0.16720406693618772,0.07477593195674814,92.618,93.03,5,5,5,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,windows reuse trajectories; not independent training-budget experiments
horizon_reversal,OCC-c4353498601e8f08,CELL-9957660e1f91f231,CELL-82b63b296959e320,nodewise,trajectory window on existing runs,/panels/horizon_reversal/individually_tuned/9/cells/nodewise,"{""end_epoch"":100,""registered_result"":""T-B replicates the pilot direction, refuting the original headline; −.360 endpoint lies inside the ±.50 materiality band despite 2.32 SE from zero."",""scope"":""Shared ms1e-3: seven differences paired within br6 or bl5, two ceilings. Tuned: n=5 versus5 independent cells, hz9+rs pool licensed historically. Endpoints use matched last5 windows; trajectories are not independent budget experiments.""}","{""hz9"":4,""rs"":1}",,"{""alpha0"":""1e-3"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-15:-2.3026"",""dataset"":""CIFAR10"",""epochs_requested"":""100"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""nodewise"",""hier"":"""",""lam"":""na"",""meta"":""Lion"",""meta_stepsize"":""3e-4"",""network"":""ResNet18""}",CELL-9957660e1f91f231,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,nodewise,SGDm,Lion,3e-4,1e-3,1,1,-15:-2.3026,,na,na,100,95,100,5,100,True,5,92.4504,0.30425449873419735,0.1360667483259578,92.132,92.80199999999999,5,5,5,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,windows reuse trajectories; not independent training-budget experiments
long_trajectory_pooling,OCC-5a57a6774c6bca23,CELL-bc77610bcaa4f85c,CELL-2eb5f3f83bb879a4,ResNet18|CIFAR10|100|layerwise|SGDm|Lion|1e-3|1e-3|1|1|-15:-2.3026|shrink|0.1|na|300,trajectory window on existing runs,/panels/long_trajectory_pooling/e300/0/cells/0,"{""end_epoch"":100,""scope"":""Within each family, three endpoint windows on the SAME 300-epoch runs, n=2 per arm. e300 a0=1e-3; e3a a0=1e-6. Keep additive and shrink distinct.""}","{""e300"":2}",,"{""alpha0"":""1e-3"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-15:-2.3026"",""dataset"":""CIFAR10"",""epochs_requested"":""300"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""layerwise"",""hier"":""shrink"",""lam"":""0.1"",""meta"":""Lion"",""meta_stepsize"":""1e-3"",""network"":""ResNet18""}",CELL-bc77610bcaa4f85c,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,shrink,0.1,na,300,95,100,5,300,False,2,92.19,0.08202438661764933,0.058000000000006935,92.13199999999999,92.248,2,2,2,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,windows reuse trajectories; not independent training-budget experiments
long_trajectory_pooling,OCC-cfc53daa32ed3411,CELL-0d7eb1f09b45cfee,CELL-56d010c21e283281,ResNet18|CIFAR10|100|layerwise|SGDm|Lion|1e-3|1e-3|1|1|-15:-2.3026||na|na|300,trajectory window on existing runs,/panels/long_trajectory_pooling/e300/0/cells/1,"{""end_epoch"":100,""scope"":""Within each family, three endpoint windows on the SAME 300-epoch runs, n=2 per arm. e300 a0=1e-3; e3a a0=1e-6. Keep additive and shrink distinct.""}","{""e300"":2}",,"{""alpha0"":""1e-3"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-15:-2.3026"",""dataset"":""CIFAR10"",""epochs_requested"":""300"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""layerwise"",""hier"":"""",""lam"":""na"",""meta"":""Lion"",""meta_stepsize"":""1e-3"",""network"":""ResNet18""}",CELL-0d7eb1f09b45cfee,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,300,95,100,5,300,False,2,91.50800000000001,0.3761808075912408,0.26599999999999824,91.242,91.774,2,2,2,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,windows reuse trajectories; not independent training-budget experiments
long_trajectory_pooling,OCC-5fe4728c6d837bec,CELL-d8bc09a76a378f40,CELL-faab9e846cc0e329,ResNet18|CIFAR10|100|scalar|SGDm|Lion|1e-3|1e-3|1|1|-15:-2.3026||na|na|300,trajectory window on existing runs,/panels/long_trajectory_pooling/e300/0/cells/2,"{""end_epoch"":100,""scope"":""Within each family, three endpoint windows on the SAME 300-epoch runs, n=2 per arm. e300 a0=1e-3; e3a a0=1e-6. Keep additive and shrink distinct.""}","{""e300"":2}",,"{""alpha0"":""1e-3"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-15:-2.3026"",""dataset"":""CIFAR10"",""epochs_requested"":""300"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""scalar"",""hier"":"""",""lam"":""na"",""meta"":""Lion"",""meta_stepsize"":""1e-3"",""network"":""ResNet18""}",CELL-d8bc09a76a378f40,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,scalar,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,300,95,100,5,300,False,2,88.003,0.21354624791833204,0.15099999999999625,87.852,88.154,2,2,2,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,windows reuse trajectories; not independent training-budget experiments
long_trajectory_pooling,OCC-3150f96fa0b58915,CELL-1d5032855894a1ba,CELL-2eb5f3f83bb879a4,ResNet18|CIFAR10|100|layerwise|SGDm|Lion|1e-3|1e-3|1|1|-15:-2.3026|shrink|0.1|na|300,trajectory window on existing runs,/panels/long_trajectory_pooling/e300/1/cells/0,"{""end_epoch"":205,""scope"":""Within each family, three endpoint windows on the SAME 300-epoch runs, n=2 per arm. e300 a0=1e-3; e3a a0=1e-6. Keep additive and shrink distinct.""}","{""e300"":2}",,"{""alpha0"":""1e-3"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-15:-2.3026"",""dataset"":""CIFAR10"",""epochs_requested"":""300"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""layerwise"",""hier"":""shrink"",""lam"":""0.1"",""meta"":""Lion"",""meta_stepsize"":""1e-3"",""network"":""ResNet18""}",CELL-1d5032855894a1ba,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,shrink,0.1,na,300,200,205,5,300,False,2,91.99000000000001,0.09050966799187816,0.06400000000000006,91.926,92.054,2,2,2,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,windows reuse trajectories; not independent training-budget experiments
long_trajectory_pooling,OCC-5ddd01e660851fa2,CELL-625463562e7fa9ce,CELL-56d010c21e283281,ResNet18|CIFAR10|100|layerwise|SGDm|Lion|1e-3|1e-3|1|1|-15:-2.3026||na|na|300,trajectory window on existing runs,/panels/long_trajectory_pooling/e300/1/cells/1,"{""end_epoch"":205,""scope"":""Within each family, three endpoint windows on the SAME 300-epoch runs, n=2 per arm. e300 a0=1e-3; e3a a0=1e-6. Keep additive and shrink distinct.""}","{""e300"":2}",,"{""alpha0"":""1e-3"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-15:-2.3026"",""dataset"":""CIFAR10"",""epochs_requested"":""300"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""layerwise"",""hier"":"""",""lam"":""na"",""meta"":""Lion"",""meta_stepsize"":""1e-3"",""network"":""ResNet18""}",CELL-625463562e7fa9ce,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,300,200,205,5,300,False,2,91.719,0.4087077195258165,0.2889999999999944,91.43,92.008,2,2,2,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,windows reuse trajectories; not independent training-budget experiments
